seq,t,dt,work,missed,,,
8782,52143549,4996,9,0,,,
8783,52148549,5000,9,0,,,
8784,52153548,4999,9,0,,,
8785,52158554,5006,9,0,,,
8786,52163549,4995,9,0,,,
8787,52168547,4998,9,0,,,
8788,52173557,5010,9,0,,,
8789,52178547,4990,9,0,,,
8790,52183551,5004,9,0,,,
8791,52188554,5003,9,0,,,
8792,52193551,4997,9,0,,,
8793,52198553,5002,8,0,,,
8794,52203550,4997,9,0,,,
8795,52208547,4997,9,0,,,
8796,52213546,4999,9,0,,,
8797,52218547,5001,8,0,,,
8798,52223552,5005,9,0,,,
8799,52228553,5001,9,0,,,
8800,52233550,4997,8,0,,,
8801,52238549,4999,8,0,,,
8802,52243557,5008,9,0,,,
8803,52248576,5019,9,0,,,
8804,52253550,4974,9,0,,,
8805,52258549,4999,8,0,,,
8806,52263551,5002,8,0,,,
8807,52268548,4997,9,0,,,
8808,52273549,5001,9,0,,,
8809,52278547,4998,8,0,,,
8810,52283552,5005,9,0,,,
8811,52288547,4995,9,0,,,
8812,52293549,5002,9,0,,,
8813,52298552,5003,9,0,,,
8814,52303549,4997,9,0,,,
8815,52308548,4999,9,0,,,
8816,52313546,4998,9,0,,,
8817,52318547,5001,9,0,,,
8818,52323547,5000,8,0,,,
8819,52328549,5002,9,0,,,
8820,52333547,4998,9,0,,,
8821,52338547,5000,9,0,,,
8822,52343553,5006,9,0,,,
8823,52348549,4996,9,0,,,
8824,52353553,5004,9,0,,,
8825,52358573,5020,9,0,,,
8826,52363548,4975,9,0,,,
8827,52368549,5001,9,0,,,
8828,52373555,5006,9,0,,,
8829,52378546,4991,9,0,,,
8830,52383553,5007,9,0,,,
8831,52388549,4996,9,0,,,
8832,52393550,5001,9,0,,,
8833,52398554,5004,26,0,,,
8834,52403547,4993,9,0,,,
8835,52408554,5007,9,0,,,
8836,52413550,4996,9,0,,,
8837,52418546,4996,9,0,,,
8838,52423550,5004,8,0,,,
8839,52428553,5003,8,0,,,
8840,52433549,4996,9,0,,,
8841,52438552,5003,9,0,,,
8842,52443552,5000,9,0,,,
8843,52448549,4997,8,0,,,
8844,52453549,5000,9,0,,,
8845,52458549,5000,9,0,,,
8846,52463549,5000,9,0,,,
8847,52468552,5003,8,0,,,
8848,52473547,4995,9,0,,,
8849,52478551,5004,9,0,,,
8850,52483554,5003,8,0,,,
8851,52488553,4999,9,0,,,
8852,52493551,4998,9,0,,,
8853,52498552,5001,9,0,,,
8854,52503559,5007,9,0,,,
8855,52508547,4988,9,0,,,
8856,52513554,5007,9,0,,,
8857,52518554,5000,8,0,,,
8858,52523551,4997,9,0,,,
8859,52528551,5000,9,0,,,
8860,52533554,5003,9,0,,,
8861,52538548,4994,9,0,,,
8862,52543551,5003,8,0,,,
8863,52548546,4995,9,0,,,
8864,52553547,5001,8,0,,,
8865,52558549,5002,9,0,,,
8866,52563553,5004,9,0,,,
8867,52568553,5000,9,0,,,
8868,52573551,4998,9,0,,,
8869,52578574,5023,9,0,,,
8870,52583548,4974,9,0,,,
8871,52588553,5005,8,0,,,
8872,52593550,4997,9,0,,,
8873,52598553,5003,9,0,,,
8874,52603548,4995,9,0,,,
8875,52608551,5003,9,0,,,
8876,52613557,5006,9,0,,,
8877,52618547,4990,9,0,,,
8878,52623551,5004,9,0,,,
8879,52628551,5000,9,0,,,
8880,52633553,5002,9,0,,,
8881,52638552,4999,9,0,,,
8882,52643546,4994,8,0,,,
8883,52648549,5003,9,0,,,
8884,52653549,5000,9,0,,,
8885,52658548,4999,9,0,,,
8886,52663546,4998,9,0,,,
8887,52668549,5003,9,0,,,
8888,52673551,5002,9,0,,,
8889,52678554,5003,9,0,,,
8890,52683547,4993,9,0,,,
8891,52688566,5019,9,0,,,
8892,52693547,4981,9,0,,,
8893,52698550,5003,9,0,,,
8894,52703551,5001,9,0,,,
8895,52708554,5003,9,0,,,
8896,52713549,4995,9,0,,,
8897,52718548,4999,8,0,,,
8898,52723548,5000,8,0,,,
8899,52728550,5002,8,0,,,
8900,52733549,4999,8,0,,,
8901,52738549,5000,9,0,,,
8902,52743552,5003,8,0,,,
8903,52748554,5002,8,0,,,
8904,52753549,4995,9,0,,,
8905,52758553,5004,9,0,,,
8906,52763551,4998,9,0,,,
8907,52768553,5002,9,0,,,
8908,52773550,4997,9,0,,,
8909,52778547,4997,8,0,,,
8910,52783554,5007,8,0,,,
8911,52788551,4997,9,0,,,
8912,52793550,4999,9,0,,,
8913,52798582,5032,8,0,,,
8914,52803548,4966,9,0,,,
8915,52808547,4999,9,0,,,
8916,52813555,5008,9,0,,,
8917,52818554,4999,9,0,,,
8918,52823547,4993,9,0,,,
8919,52828555,5008,9,0,,,
8920,52833553,4998,8,0,,,
8921,52838549,4996,9,0,,,
8922,52843548,4999,9,0,,,
8923,52848548,5000,9,0,,,
8924,52853553,5005,9,0,,,
8925,52858553,5000,9,0,,,
8926,52863550,4997,9,0,,,
8927,52868549,4999,9,0,,,
8928,52873550,5001,9,0,,,
8929,52878554,5004,9,0,,,
8930,52883551,4997,9,0,,,
8931,52888546,4995,9,0,,,
8932,52893553,5007,9,0,,,
8933,52898546,4993,8,0,,,
8934,52903555,5009,9,0,,,
8935,52908550,4995,9,0,,,
8936,52913546,4996,8,0,,,
8937,52918548,5002,9,0,,,
8938,52923549,5001,9,0,,,
8939,52928546,4997,9,0,,,
8940,52933550,5004,9,0,,,
8941,52938552,5002,9,0,,,
8942,52943551,4999,26,0,,,
8943,52948546,4995,9,0,,,
8944,52953550,5004,9,0,,,
8945,52958548,4998,9,0,,,
8946,52963548,5000,9,0,,,
8947,52968551,5003,9,0,,,
8948,52973548,4997,9,0,,,
8949,52978552,5004,9,0,,,
8950,52983551,4999,8,0,,,
8951,52988555,5004,9,0,,,
8952,52993554,4999,9,0,,,
8953,52998549,4995,9,0,,,
8954,53003551,5002,8,0,,,
8955,53008552,5001,9,0,,,
8956,53013546,4994,8,0,,,
8957,53018552,5006,9,0,,,
8958,53023547,4995,9,0,,,
8959,53028554,5007,9,0,,,
8960,53033553,4999,9,0,,,
8961,53038554,5001,9,0,,,
8962,53043546,4992,9,0,,,
8963,53048553,5007,8,0,,,
8964,53053548,4995,9,0,,,
8965,53058553,5005,9,0,,,
8966,53063546,4993,9,0,,,
8967,53068547,5001,9,0,,,
8968,53073554,5007,8,0,,,
8969,53078547,4993,9,0,,,
8970,53083546,4999,8,0,,,
8971,53088552,5006,9,0,,,
8972,53093554,5002,9,0,,,
8973,53098553,4999,9,0,,,
8974,53103551,4998,9,0,,,
8975,53108550,4999,8,0,,,
8976,53113547,4997,9,0,,,
8977,53118547,5000,9,0,,,
8978,53123570,5023,9,0,,,
8979,53128549,4979,9,0,,,
8980,53133546,4997,9,0,,,
8981,53138551,5005,8,0,,,
8982,53143547,4996,8,0,,,
8983,53148546,4999,9,0,,,
8984,53153546,5000,9,0,,,
8985,53158556,5010,9,0,,,
8986,53163549,4993,9,0,,,
8987,53168547,4998,9,0,,,
8988,53173549,5002,9,0,,,
8989,53178552,5003,8,0,,,
8990,53183546,4994,9,0,,,
8991,53188551,5005,9,0,,,
8992,53193553,5002,8,0,,,
8993,53198550,4997,8,0,,,
8994,53203546,4996,9,0,,,
8995,53208551,5005,9,0,,,
8996,53213549,4998,9,0,,,
8997,53218552,5003,9,0,,,
8998,53223549,4997,8,0,,,
8999,53228549,5000,9,0,,,
9000,53233546,4997,9,0,,,
9001,53238554,5008,9,0,,,
9002,53243552,4998,9,0,,,
9003,53248550,4998,9,0,,,
9004,53253548,4998,9,0,,,
9005,53258547,4999,9,0,,,
9006,53263552,5005,9,0,,,
9007,53268559,5007,9,0,,,
9008,53273554,4995,9,0,,,
9009,53278553,4999,9,0,,,
9010,53283554,5001,9,0,,,
9011,53288548,4994,9,0,,,
9012,53293555,5007,8,0,,,
9013,53298551,4996,9,0,,,
9014,53303546,4995,9,0,,,
9015,53308547,5001,9,0,,,
9016,53313551,5004,8,0,,,
9017,53318552,5001,9,0,,,
9018,53323551,4999,9,0,,,
9019,53328550,4999,9,0,,,
9020,53333553,5003,9,0,,,
9021,53338551,4998,9,0,,,
9022,53343557,5006,9,0,,,
9023,53348577,5020,9,0,,,
9024,53353551,4974,9,0,,,
9025,53358546,4995,9,0,,,
9026,53363554,5008,9,0,,,
9027,53368552,4998,9,0,,,
9028,53373551,4999,8,0,,,
9029,53378548,4997,9,0,,,
9030,53383554,5006,9,0,,,
9031,53388547,4993,9,0,,,
9032,53393551,5004,9,0,,,
9033,53398547,4996,9,0,,,
9034,53403551,5004,9,0,,,
9035,53408553,5002,9,0,,,
9036,53413553,5000,9,0,,,
9037,53418547,4994,9,0,,,
9038,53423551,5004,9,0,,,
9039,53428548,4997,8,0,,,
9040,53433550,5002,9,0,,,
9041,53438548,4998,9,0,,,
9042,53443546,4998,9,0,,,
9043,53448555,5009,9,0,,,
9044,53453554,4999,8,0,,,
9045,53458567,5013,9,0,,,
9046,53463549,4982,9,0,,,
9047,53468552,5003,9,0,,,
9048,53473546,4994,8,0,,,
9049,53478552,5006,9,0,,,
9050,53483555,5003,9,0,,,
9051,53488546,4991,9,0,,,
9052,53493559,5013,9,0,,,
9053,53498549,4990,8,0,,,
9054,53503553,5004,9,0,,,
9055,53508548,4995,9,0,,,
9056,53513552,5004,8,0,,,
9057,53518551,4999,9,0,,,
9058,53523546,4995,9,0,,,
9059,53528549,5003,9,0,,,
9060,53533549,5000,9,0,,,
9061,53538548,4999,8,0,,,
9062,53543546,4998,9,0,,,
9063,53548551,5005,9,0,,,
9064,53553547,4996,9,0,,,
9065,53558553,5006,9,0,,,
9066,53563552,4999,9,0,,,
9067,53568551,4999,9,0,,,
9068,53573554,5003,36,0,,,
9069,53578549,4995,9,0,,,
9070,53583546,4997,9,0,,,
9071,53588547,5001,9,0,,,
9072,53593549,5002,8,0,,,
9073,53598549,5000,8,0,,,
9074,53603549,5000,9,0,,,
9075,53608553,5004,9,0,,,
9076,53613555,5002,9,0,,,
9077,53618553,4998,9,0,,,
9078,53623546,4993,9,0,,,
9079,53628547,5001,9,0,,,
9080,53633552,5005,8,0,,,
9081,53638554,5002,9,0,,,
9082,53643548,4994,9,0,,,
9083,53648553,5005,9,0,,,
9084,53653549,4996,9,0,,,
9085,53658553,5004,9,0,,,
9086,53663548,4995,9,0,,,
9087,53668551,5003,9,0,,,
9088,53673552,5001,9,0,,,
9089,53678546,4994,8,0,,,
9090,53683549,5003,9,0,,,
9091,53688552,5003,9,0,,,
9092,53693552,5000,9,0,,,
9093,53698554,5002,9,0,,,
9094,53703551,4997,9,0,,,
9095,53708553,5002,9,0,,,
9096,53713552,4999,9,0,,,
9097,53718552,5000,9,0,,,
9098,53723553,5001,25,0,,,
9099,53728549,4996,9,0,,,
9100,53733554,5005,9,0,,,
9101,53738547,4993,9,0,,,
9102,53743547,5000,8,0,,,
9103,53748553,5006,8,0,,,
9104,53753548,4995,9,0,,,
9105,53758554,5006,9,0,,,
9106,53763546,4992,8,0,,,
9107,53768551,5005,9,0,,,
9108,53773552,5001,9,0,,,
9109,53778550,4998,9,0,,,
9110,53783547,4997,9,0,,,
9111,53788549,5002,9,0,,,
9112,53793547,4998,8,0,,,
9113,53798550,5003,9,0,,,
9114,53803552,5002,9,0,,,
9115,53808548,4996,8,0,,,
9116,53813552,5004,9,0,,,
9117,53818549,4997,9,0,,,
9118,53823551,5002,9,0,,,
9119,53828548,4997,9,0,,,
9120,53833548,5000,25,0,,,
9121,53838552,5004,9,0,,,
9122,53843548,4996,8,0,,,
9123,53848552,5004,9,0,,,
9124,53853547,4995,9,0,,,
9125,53858549,5002,9,0,,,
9126,53863551,5002,8,0,,,
9127,53868548,4997,9,0,,,
9128,53873549,5001,9,0,,,
9129,53878549,5000,9,0,,,
9130,53883553,5004,8,0,,,
9131,53888549,4996,8,0,,,
9132,53893552,5003,9,0,,,
9133,53898554,5002,9,0,,,
9134,53903547,4993,9,0,,,
9135,53908565,5018,9,0,,,
9136,53913551,4986,9,0,,,
9137,53918554,5003,9,0,,,
9138,53923548,4994,9,0,,,
9139,53928547,4999,9,0,,,
9140,53933546,4999,8,0,,,
9141,53938553,5007,8,0,,,
9142,53943560,5007,8,0,,,
9143,53948550,4990,9,0,,,
9144,53953554,5004,9,0,,,
9145,53958547,4993,9,0,,,
9146,53963554,5007,8,0,,,
9147,53968553,4999,9,0,,,
9148,53973549,4996,9,0,,,
9149,53978546,4997,9,0,,,
9150,53983547,5001,9,0,,,
9151,53988554,5007,8,0,,,
9152,53993554,5000,9,0,,,
9153,53998552,4998,9,0,,,
9154,54003548,4996,9,0,,,
9155,54008551,5003,9,0,,,
9156,54013547,4996,9,0,,,
9157,54018551,5004,9,0,,,
9158,54023579,5028,9,0,,,
9159,54028555,4976,9,0,,,
9160,54033551,4996,9,0,,,
9161,54038554,5003,9,0,,,
9162,54043546,4992,8,0,,,
9163,54048552,5006,8,0,,,
9164,54053551,4999,8,0,,,
9165,54058553,5002,9,0,,,
9166,54063546,4993,9,0,,,
9167,54068550,5004,8,0,,,
9168,54073550,5000,9,0,,,
9169,54078547,4997,8,0,,,
9170,54083552,5005,9,0,,,
9171,54088547,4995,9,0,,,
9172,54093548,5001,8,0,,,
9173,54098549,5001,9,0,,,
9174,54103551,5002,9,0,,,
9175,54108552,5001,9,0,,,
9176,54113554,5002,9,0,,,
9177,54118554,5000,8,0,,,
9178,54123550,4996,9,0,,,
9179,54128552,5002,8,0,,,
9180,54133547,4995,9,0,,,
9181,54138547,5000,9,0,,,
9182,54143546,4999,9,0,,,
9183,54148550,5004,8,0,,,
9184,54153551,5001,9,0,,,
9185,54158549,4998,9,0,,,
9186,54163546,4997,9,0,,,
9187,54168551,5005,9,0,,,
9188,54173553,5002,9,0,,,
9189,54178552,4999,8,0,,,
9190,54183552,5000,9,0,,,
9191,54188549,4997,8,0,,,
9192,54193550,5001,9,0,,,
9193,54198546,4996,8,0,,,
9194,54203550,5004,9,0,,,
9195,54208549,4999,9,0,,,
9196,54213546,4997,9,0,,,
9197,54218550,5004,9,0,,,
9198,54223547,4997,9,0,,,
9199,54228550,5003,9,0,,,
9200,54233548,4998,9,0,,,
9201,54238547,4999,9,0,,,
9202,54243550,5003,8,0,,,
9203,54248557,5007,9,0,,,
9204,54253578,5021,9,0,,,
9205,54258550,4972,8,0,,,
9206,54263549,4999,8,0,,,
9207,54268553,5004,9,0,,,
9208,54273548,4995,9,0,,,
9209,54278554,5006,9,0,,,
9210,54283553,4999,9,0,,,
9211,54288547,4994,9,0,,,
9212,54293554,5007,9,0,,,
9213,54298551,4997,9,0,,,
9214,54303550,4999,9,0,,,
9215,54308548,4998,9,0,,,
9216,54313548,5000,9,0,,,
9217,54318547,4999,9,0,,,
9218,54323553,5006,9,0,,,
9219,54328554,5001,9,0,,,
9220,54333550,4996,9,0,,,
9221,54338551,5001,9,0,,,
9222,54343550,4999,9,0,,,
9223,54348552,5002,9,0,,,
9224,54353555,5003,9,0,,,
9225,54358546,4991,9,0,,,
9226,54363553,5007,9,0,,,
9227,54368551,4998,35,0,,,
9228,54373554,5003,8,0,,,
9229,54378550,4996,9,0,,,
9230,54383554,5004,9,0,,,
9231,54388547,4993,9,0,,,
9232,54393554,5007,8,0,,,
9233,54398553,4999,8,0,,,
9234,54403549,4996,9,0,,,
9235,54408546,4997,9,0,,,
9236,54413550,5004,9,0,,,
9237,54418554,5004,9,0,,,
9238,54423554,5000,9,0,,,
9239,54428550,4996,9,0,,,
9240,54433550,5000,8,0,,,
9241,54438553,5003,8,0,,,
9242,54443549,4996,9,0,,,
9243,54448547,4998,9,0,,,
9244,54453554,5007,9,0,,,
9245,54458552,4998,8,0,,,
9246,54463553,5001,9,0,,,
9247,54468554,5001,9,0,,,
9248,54473551,4997,9,0,,,
9249,54478553,5002,9,0,,,
9250,54483566,5013,8,0,,,
9251,54488554,4988,8,0,,,
9252,54493550,4996,9,0,,,
9253,54498554,5004,8,0,,,
9254,54503548,4994,9,0,,,
9255,54508546,4998,8,0,,,
9256,54513547,5001,9,0,,,
9257,54518550,5003,25,0,,,
9258,54523552,5002,9,0,,,
9259,54528553,5001,9,0,,,
9260,54533548,4995,9,0,,,
9261,54538547,4999,9,0,,,
9262,54543552,5005,9,0,,,
9263,54548554,5002,9,0,,,
9264,54553553,4999,9,0,,,
9265,54558550,4997,9,0,,,
9266,54563551,5001,9,0,,,
9267,54568551,5000,9,0,,,
9268,54573549,4998,9,0,,,
9269,54578549,5000,9,0,,,
9270,54583549,5000,9,0,,,
9271,54588546,4997,8,0,,,
9272,54593551,5005,9,0,,,
9273,54598547,4996,35,0,,,
9274,54603552,5005,9,0,,,
9275,54608551,4999,9,0,,,
9276,54613550,4999,9,0,,,
9277,54618554,5004,9,0,,,
9278,54623553,4999,9,0,,,
9279,54628567,5014,9,0,,,
9280,54633546,4979,9,0,,,
9281,54638554,5008,9,0,,,
9282,54643547,4993,9,0,,,
9283,54648553,5006,9,0,,,
9284,54653547,4994,9,0,,,
9285,54658547,5000,8,0,,,
9286,54663554,5007,9,0,,,
9287,54668550,4996,9,0,,,
9288,54673554,5004,8,0,,,
9289,54678553,4999,8,0,,,
9290,54683554,5001,9,0,,,
9291,54688547,4993,9,0,,,
9292,54693548,5001,9,0,,,
9293,54698549,5001,9,0,,,
9294,54703551,5002,9,0,,,
9295,54708566,5015,8,0,,,
9296,54713553,4987,9,0,,,
9297,54718555,5002,9,0,,,
9298,54723547,4992,9,0,,,
9299,54728549,5002,8,0,,,
9300,54733553,5004,9,0,,,
9301,54738549,4996,9,0,,,
9302,54743552,5003,9,0,,,
9303,54748549,4997,9,0,,,
9304,54753552,5003,9,0,,,
9305,54758552,5000,9,0,,,
9306,54763549,4997,8,0,,,
9307,54768554,5005,9,0,,,
9308,54773554,5000,9,0,,,
9309,54778554,5000,9,0,,,
9310,54783547,4993,8,0,,,
9311,54788546,4999,9,0,,,
9312,54793553,5007,9,0,,,
9313,54798549,4996,9,0,,,
9314,54803554,5005,9,0,,,
9315,54808549,4995,9,0,,,
9316,54813547,4998,8,0,,,
9317,54818548,5001,9,0,,,
9318,54823549,5001,9,0,,,
9319,54828553,5004,9,0,,,
9320,54833551,4998,8,0,,,
9321,54838547,4996,8,0,,,
9322,54843552,5005,9,0,,,
9323,54848548,4996,9,0,,,
9324,54853548,5000,9,0,,,
9325,54858563,5015,9,0,,,
9326,54863551,4988,9,0,,,
9327,54868551,5000,9,0,,,
9328,54873547,4996,9,0,,,
9329,54878547,5000,9,0,,,
9330,54883547,5000,9,0,,,
9331,54888553,5006,9,0,,,
9332,54893550,4997,8,0,,,
9333,54898550,5000,8,0,,,
9334,54903549,4999,9,0,,,
9335,54908554,5005,9,0,,,
9336,54913546,4992,9,0,,,
9337,54918552,5006,9,0,,,
9338,54923547,4995,8,0,,,
9339,54928551,5004,8,0,,,
9340,54933549,4998,9,0,,,
9341,54938550,5001,9,0,,,
9342,54943572,5022,9,0,,,
9343,54948552,4980,9,0,,,
9344,54953548,4996,9,0,,,
9345,54958546,4998,9,0,,,
9346,54963554,5008,8,0,,,
9347,54968555,5001,9,0,,,
9348,54973549,4994,9,0,,,
9349,54978569,5020,9,0,,,
9350,54983549,4980,9,0,,,
9351,54988549,5000,9,0,,,
9352,54993550,5001,9,0,,,
9353,54998549,4999,9,0,,,
9354,55003548,4999,9,0,,,
9355,55008549,5001,9,0,,,
9356,55013551,5002,9,0,,,
9357,55018555,5004,9,0,,,
9358,55023555,5000,9,0,,,
9359,55028551,4996,9,0,,,
9360,55033551,5000,9,0,,,
9361,55038554,5003,9,0,,,
9362,55043547,4993,9,0,,,
9363,55048552,5005,9,0,,,
9364,55053549,4997,8,0,,,
9365,55058555,5006,9,0,,,
9366,55063559,5004,9,0,,,
9367,55068555,4996,35,0,,,
9368,55073552,4997,9,0,,,
9369,55078547,4995,9,0,,,
9370,55083551,5004,8,0,,,
9371,55088547,4996,8,0,,,
9372,55093549,5002,8,0,,,
9373,55098547,4998,9,0,,,
9374,55103548,5001,9,0,,,
9375,55108549,5001,9,0,,,
9376,55113553,5004,9,0,,,
9377,55118550,4997,9,0,,,
9378,55123548,4998,9,0,,,
9379,55128552,5004,9,0,,,
9380,55133549,4997,8,0,,,
9381,55138551,5002,9,0,,,
9382,55143549,4998,9,0,,,
9383,55148553,5004,9,0,,,
9384,55153548,4995,9,0,,,
9385,55158553,5005,9,0,,,
9386,55163551,4998,8,0,,,
9387,55168548,4997,9,0,,,
9388,55173547,4999,9,0,,,
9389,55178554,5007,9,0,,,
9390,55183552,4998,9,0,,,
9391,55188552,5000,9,0,,,
9392,55193547,4995,9,0,,,
9393,55198546,4999,9,0,,,
9394,55203549,5003,9,0,,,
9395,55208560,5011,9,0,,,
9396,55213547,4987,9,0,,,
9397,55218547,5000,9,0,,,
9398,55223554,5007,9,0,,,
9399,55228555,5001,9,0,,,
9400,55233550,4995,8,0,,,
9401,55238554,5004,9,0,,,
9402,55243550,4996,8,0,,,
9403,55248552,5002,9,0,,,
9404,55253548,4996,9,0,,,
9405,55258553,5005,9,0,,,
9406,55263547,4994,9,0,,,
9407,55268555,5008,9,0,,,
9408,55273549,4994,9,0,,,
9409,55278546,4997,9,0,,,
9410,55283552,5006,9,0,,,
9411,55288553,5001,9,0,,,
9412,55293578,5025,9,0,,,
9413,55298547,4969,9,0,,,
9414,55303552,5005,9,0,,,
9415,55308551,4999,9,0,,,
9416,55313550,4999,9,0,,,
9417,55318554,5004,9,0,,,
9418,55323567,5013,9,0,,,
9419,55328555,4988,9,0,,,
9420,55333554,4999,9,0,,,
9421,55338546,4992,9,0,,,
9422,55343551,5005,9,0,,,
9423,55348547,4996,9,0,,,
9424,55353552,5005,8,0,,,
9425,55358546,4994,9,0,,,
9426,55363553,5007,8,0,,,
9427,55368551,4998,9,0,,,
9428,55373551,5000,9,0,,,
9429,55378553,5002,9,0,,,
9430,55383551,4998,9,0,,,
9431,55388554,5003,9,0,,,
9432,55393553,4999,9,0,,,
9433,55398549,4996,9,0,,,
9434,55403554,5005,9,0,,,
9435,55408579,5025,9,0,,,
9436,55413552,4973,8,0,,,
9437,55418552,5000,9,0,,,
9438,55423554,5002,9,0,,,
9439,55428547,4993,9,0,,,
9440,55433546,4999,9,0,,,
9441,55438558,5012,9,0,,,
9442,55443548,4990,9,0,,,
9443,55448550,5002,9,0,,,
9444,55453551,5001,9,0,,,
9445,55458550,4999,9,0,,,
9446,55463552,5002,9,0,,,
9447,55468546,4994,9,0,,,
9448,55473547,5001,9,0,,,
9449,55478553,5006,9,0,,,
9450,55483548,4995,9,0,,,
9451,55488546,4998,8,0,,,
9452,55493549,5003,8,0,,,
9453,55498548,4999,8,0,,,
9454,55503550,5002,9,0,,,
9455,55508554,5004,9,0,,,
9456,55513554,5000,9,0,,,
9457,55518553,4999,9,0,,,
9458,55523559,5006,9,0,,,
9459,55528548,4989,9,0,,,
9460,55533555,5007,9,0,,,
9461,55538553,4998,9,0,,,
9462,55543550,4997,9,0,,,
9463,55548551,5001,9,0,,,
9464,55553560,5009,8,0,,,
9465,55558547,4987,9,0,,,
9466,55563549,5002,8,0,,,
9467,55568548,4999,8,0,,,
9468,55573550,5002,9,0,,,
9469,55578551,5001,8,0,,,
9470,55583550,4999,9,0,,,
9471,55588551,5001,9,0,,,
9472,55593546,4995,9,0,,,
9473,55598550,5004,8,0,,,
9474,55603546,4996,9,0,,,
9475,55608552,5006,9,0,,,
9476,55613552,5000,9,0,,,
9477,55618549,4997,9,0,,,
9478,55623548,4999,8,0,,,
9479,55628553,5005,9,0,,,
9480,55633554,5001,9,0,,,
9481,55638553,4999,9,0,,,
9482,55643548,4995,9,0,,,
9483,55648546,4998,9,0,,,
9484,55653553,5007,9,0,,,
9485,55658554,5001,8,0,,,
9486,55663552,4998,8,0,,,
9487,55668552,5000,9,0,,,
9488,55673548,4996,8,0,,,
9489,55678553,5005,9,0,,,
9490,55683554,5001,9,0,,,
9491,55688553,4999,9,0,,,
9492,55693551,4998,9,0,,,
9493,55698553,5002,8,0,,,
9494,55703554,5001,8,0,,,
9495,55708553,4999,9,0,,,
9496,55713547,4994,9,0,,,
9497,55718555,5008,9,0,,,
9498,55723548,4993,9,0,,,
9499,55728547,4999,9,0,,,
9500,55733554,5007,8,0,,,
9501,55738546,4992,9,0,,,
9502,55743546,5000,8,0,,,
9503,55748550,5004,9,0,,,
9504,55753573,5023,9,0,,,
9505,55758549,4976,9,0,,,
9506,55763553,5004,9,0,,,
9507,55768546,4993,9,0,,,
9508,55773551,5005,9,0,,,
9509,55778546,4995,9,0,,,
9510,55783570,5024,9,0,,,
9511,55788552,4982,9,0,,,
9512,55793548,4996,9,0,,,
9513,55798546,4998,9,0,,,
9514,55803548,5002,9,0,,,
9515,55808553,5005,8,0,,,
9516,55813548,4995,9,0,,,
9517,55818553,5005,8,0,,,
9518,55823552,4999,9,0,,,
9519,55828549,4997,9,0,,,
9520,55833547,4998,9,0,,,
9521,55838554,5007,9,0,,,
9522,55843552,4998,9,0,,,
9523,55848551,4999,8,0,,,
9524,55853552,5001,9,0,,,
9525,55858546,4994,9,0,,,
9526,55863552,5006,9,0,,,
9527,55868568,5016,9,0,,,
9528,55873552,4984,9,0,,,
9529,55878554,5002,9,0,,,
9530,55883550,4996,9,0,,,
9531,55888552,5002,9,0,,,
9532,55893547,4995,9,0,,,
9533,55898565,5018,9,0,,,
9534,55903551,4986,9,0,,,
9535,55908547,4996,9,0,,,
9536,55913549,5002,9,0,,,
9537,55918554,5005,9,0,,,
9538,55923551,4997,9,0,,,
9539,55928547,4996,9,0,,,
9540,55933547,5000,9,0,,,
9541,55938550,5003,9,0,,,
9542,55943547,4997,9,0,,,
9543,55948553,5006,9,0,,,
9544,55953554,5001,9,0,,,
9545,55958554,5000,9,0,,,
9546,55963550,4996,9,0,,,
9547,55968547,4997,9,0,,,
9548,55973554,5007,9,0,,,
9549,55978546,4992,9,0,,,
9550,55983546,5000,9,0,,,
9551,55988554,5008,9,0,,,
9552,55993546,4992,9,0,,,
9553,55998547,5001,9,0,,,
9554,56003552,5005,9,0,,,
9555,56008551,4999,9,0,,,
9556,56013559,5008,9,0,,,
9557,56018551,4992,9,0,,,
9558,56023546,4995,9,0,,,
9559,56028547,5001,9,0,,,
9560,56033549,5002,9,0,,,
9561,56038548,4999,9,0,,,
9562,56043549,5001,9,0,,,
9563,56048549,5000,9,0,,,
9564,56053549,5000,9,0,,,
9565,56058550,5001,9,0,,,
9566,56063547,4997,8,0,,,
9567,56068549,5002,9,0,,,
9568,56073547,4998,9,0,,,
9569,56078553,5006,8,0,,,
9570,56083551,4998,9,0,,,
9571,56088553,5002,9,0,,,
9572,56093555,5002,9,0,,,
9573,56098552,4997,9,0,,,
9574,56103547,4995,36,0,,,
9575,56108546,4999,9,0,,,
9576,56113546,5000,9,0,,,
9577,56118550,5004,9,0,,,
9578,56123550,5000,9,0,,,
9579,56128550,5000,9,0,,,
9580,56133548,4998,8,0,,,
9581,56138550,5002,9,0,,,
9582,56143551,5001,9,0,,,
9583,56148548,4997,9,0,,,
9584,56153546,4998,9,0,,,
9585,56158552,5006,9,0,,,
9586,56163553,5001,9,0,,,
9587,56168549,4996,9,0,,,
9588,56173554,5005,8,0,,,
9589,56178553,4999,9,0,,,
9590,56183551,4998,9,0,,,
9591,56188551,5000,9,0,,,
9592,56193548,4997,9,0,,,
9593,56198547,4999,9,0,,,
9594,56203555,5008,9,0,,,
9595,56208546,4991,8,0,,,
9596,56213581,5035,9,0,,,
9597,56218549,4968,9,0,,,
9598,56223554,5005,9,0,,,
9599,56228549,4995,9,0,,,
9600,56233552,5003,9,0,,,
9601,56238552,5000,9,0,,,
9602,56243550,4998,9,0,,,
9603,56248554,5004,9,0,,,
